"Postnr","Bynavn","KommuneID","Kommune","Region","Formidlingsaftaledato","Salgsdato","EjTypeNr","EjdType","Boligtilstand","Udbudspris","Kontantpris","Grundvaerdi","Vurderingsaar","EjdVurdering","Foraeldrekoeb","MaeglersVaerdiansaettelse","Boligareal","Kaelderareal","Grundareal","Opfoerelsesaar","Ombygningsaar","AntalPlan","NytKokken","NytTag","Tilbygning","AntalToiletter","Vaskemaskine","NyeVinduer","NytBadevaerelse","AfstandTilCity","BebyggetAreal","AntalSovevaerelser","AfstandDagligvarer","AfstandSkole","AfstandOffentligTransport","Elevator","Gaardmiljoe","Altan","TaetVedVand","Toilet","Bad","Energimaerke","Ydervaegge","GarageCarport","Studiebolig","HvilkenEtage","FuldAdresse","id","xkoor","ykoor","long","lat"
9240,"Nibe",851,"Aalborg","Nordjylland","09-01-2009","18-06-2009",17,"Villa, 1 fam.","God",2675000,2575000,503100,2007,2400000,NA,NA,147,0,1018,2008,NA,1,NA,NA,NA,2,"Nej",NA,NA,"500",185,"4","500","200","200","Nej","Nej","Nej","Nej",NA,NA,NA,NA,25,NA,NA,"Eventyrbakken 21",NA,539132.57,6314587.83,9.68384457,57.02197118
9240,"Nibe",851,"Aalborg","Nordjylland","22-08-2012","10-09-2012",17,"Villa, 1 fam.","God",1598000,1560000,376500,2011,1450000,NA,1498000,113,0,837,1988,1988,1,NA,0,0,0,NA,NA,NA,"600",113,"0","400","400","300","0","0","0",NA,NA,NA,NA,"Mursten",32,NA,NA,"Solbakken 66",NA,538604.57,6314454.35,9.56318565,56.95985413
9240,"Nibe",851,"Aalborg","Nordjylland","10-02-2008","03-03-2008",17,"Villa, 1 fam.","God",2395000,2395000,220800,2006,1700000,NA,NA,145,0,702,2003,NA,1,NA,NA,NA,2,"Nej",NA,NA,NA,145,"4","500","400",NA,"Nej","Nej","Nej","Nej",NA,NA,NA,NA,37,NA,NA,"Skovbakken 75",NA,540085.36,6316011.51,9.5638641,56.95972135
9240,"Nibe",851,"Aalborg","Nordjylland","14-02-2012","15-08-2012",17,"Villa, 1 fam.","God",1455000,1375000,232000,2011,980000,NA,1425000,185,119,4482,1958,2001,3,NA,0,2001,0,NA,NA,NA,"0",119,"0","3000","50","20","0","0","0",NA,NA,NA,NA,"Mursten (tegl, kalksten, cementsten)",41,NA,NA,"Hobrovej 87",NA,541381.72,6313848.56,9.56298752,56.96017206
9240,"Nibe",851,"Aalborg","Nordjylland","15-01-2008","13-02-2008",15,"Helaarsgrund",NA,649000,657000,695200,2006,1,NA,NA,NA,NA,1184,NA,NA,NA,NA,NA,NA,0,"Nej",NA,NA,NA,0,"0","500","500","500","Nej","Nej","Nej","Nej",NA,NA,NA,NA,0,NA,NA,"Eventyrbakken 22",NA,539149.25,6314561.01,9.68384457,57.02197118
9240,"Nibe",851,"Aalborg","Nordjylland","21-02-2012","15-06-2012",17,"Villa, 1 fam.","Daarlig",1145000,1045000,94400,2011,810000,NA,1145000,170,55,19999,1935,1976,2,NA,0,1976,0,NA,NA,NA,"0",170,"0","3000","5000","1000","0","0","0",NA,NA,NA,NA,"Mursten (tegl, kalksten, cementsten)",75,NA,"0","Brårupvej 7",NA,525315.96,6311148.98,9.68437274,57.02173391
9240,"Nibe",851,"Aalborg","Nordjylland","05-09-2012","06-12-2012",17,"Villa, 1 fam.","God",1495000,1350000,365600,2011,1300000,NA,1495000,133,0,825,1972,1972,1,NA,0,0,0,NA,NA,NA,"500",133,"0","800","800","800","0","0","0",NA,NA,NA,"D","Mursten",28,NA,NA,"Anemonevej 1",NA,539359.7,6315653.19,9.68539226,57.02207035
9240,"Nibe",851,"Aalborg","Nordjylland","01-02-2012","12-07-2012",17,"Villa, 1 fam.","Middel",1250000,1185000,173400,2011,710000,NA,1195000,133,0,851,1973,NA,1,NA,0,0,0,NA,NA,NA,"0",133,"0","3000","500","50","0","0","0",NA,NA,NA,NA,"Mursten (tegl, kalksten, cementsten)",36,NA,"0","Lærkekrogen 4",NA,537139.53,6312229.36,9.68437274,57.02173391
9240,"Nibe",851,"Aalborg","Nordjylland","18-01-2008","09-04-2008",7,"Raekkehus","God",795000,795000,128500,2006,630000,NA,NA,57,0,220,1974,1975,1,NA,NA,1975,1,"Nej",NA,NA,NA,80,"1","700","200","200","Nej","Nej","Nej","Nej",NA,NA,NA,NA,23,NA,NA,"Rosenparken 14",NA,539641.32,6315971.99,9.68059455,57.02802945
9240,"Nibe",851,"Aalborg","Nordjylland","23-03-2012","31-08-2012",15,"Helaarsgrund",NA,325000,275000,255200,2011,255200,NA,325000,NA,NA,854,NA,NA,0,NA,0,0,0,NA,NA,NA,"8000",0,"0","1200","800","250","0","0","0",NA,NA,NA,NA,NA,0,NA,NA,"Vestervej 8B",NA,544873.77,6317935.56,9.56335578,56.96019843
9240,"Nibe",851,"Aalborg","Nordjylland","14-02-2008","24-03-2008",17,"Villa, 1 fam.","God",1195000,1160000,197000,2006,1000000,NA,NA,109,0,701,1986,NA,1,NA,NA,NA,1,"Nej",NA,NA,NA,109,"3","3000","3000","100","Nej","Nej","Nej","Nej",NA,NA,NA,NA,0,NA,NA,"Bygmestervej 5, Sebbersund",NA,534536.29,6313365.19,9.5638641,56.95972135
9240,"Nibe",851,"Aalborg","Nordjylland","30-06-2014","03-11-2014",17,"Villa, 1 fam.","God",1995000,1500000,147300,2013,1050000,NA,1495000,120,45,206,1887,NA,3,NA,0,0,0,NA,NA,NA,"0",195,"0","300","700","500","0","0","0",NA,NA,NA,"E","Mursten",0,NA,NA,"Genboløsgade 2A",NA,538657.99,6315530.64,9.68384457,57.02197118
9240,"Nibe",851,"Aalborg","Nordjylland","28-04-2008","06-06-2008",17,"Villa, 1 fam.","God",1150000,1195000,52900,2007,1250000,NA,NA,196,0,2063,1973,NA,1,NA,NA,NA,2,"Nej",NA,NA,NA,196,"4","1500","100","500","Nej","Nej","Nej","Nej",NA,NA,NA,NA,20,NA,NA,"Ejdrupvej 29, Skørbæk",NA,532923.75,6306813.89,9.68384457,57.02197118
9240,"Nibe",851,"Aalborg","Nordjylland","21-04-2008","23-06-2008",13,"Nedlagt landbrug","God",1395000,1350000,79500,2007,940000,NA,NA,205,0,19610,1862,NA,2,NA,NA,NA,2,"Nej",NA,NA,NA,135,"4","5000","5000","5000","Nej","Nej","Nej","Nej",NA,NA,NA,NA,50,NA,NA,"Beltoftvej 8, Lundby",NA,527342.93,6312344.36,9.68481027,57.02192431
9240,"Nibe",851,"Aalborg","Nordjylland","13-08-2012","27-03-2013",17,"Villa, 1 fam.","God",2300000,2325000,307700,2009,2400000,NA,2500000,181,0,1010,2003,NA,1,NA,0,0,0,NA,NA,NA,"0",181,"0","500","500","200","0","0","0",NA,NA,NA,"C","Mursten (tegl, kalksten, cementsten)",46,NA,NA,"Morten Vinges Vej 48",NA,544410.04,6317899.88,9.68481027,57.02192431
9240,"Nibe",851,"Aalborg","Nordjylland","24-03-2015","09-04-2015",1,"Andel-/Aktiebolig","God",275000,275000,0,2008,NA,0,275000,75,0,0,1989,NA,1,NA,0,0,0,NA,NA,NA,"0",0,"0","300","300","200","0","0","0",NA,NA,NA,"C","Mursten",19,NA,NA,"Fussingøvej 18",NA,544813.64,6318096,9.68384457,57.02197118
9240,"Nibe",851,"Aalborg","Nordjylland","27-05-2008","21-07-2009",17,"Villa, 1 fam.","God",1095000,945000,63700,2007,770000,NA,NA,58,0,95,1761,1988,2,NA,NA,1988,1,"Nej",NA,NA,"300",39,"1","300","600","100","Nej","Nej","Nej","Nej",NA,NA,NA,NA,0,NA,NA,"Mellemgade 48",NA,538555.76,6315792.71,9.68539226,57.02207035
9240,"Nibe",851,"Aalborg","Nordjylland","13-05-2008","27-05-2008",17,"Villa, 1 fam.","God",1845000,1845000,113100,2006,800000,NA,NA,117,71,257,1947,2007,2,NA,NA,2007,2,"Nej",NA,NA,"100",94,"4","100","500","100","Nej","Nej","Nej","Nej",NA,NA,NA,NA,21,NA,NA,"Grydstedgade 8 B",NA,538675.33,6315466.56,9.68384457,57.02197118
9240,"Nibe",851,"Aalborg","Nordjylland","20-05-2008","10-11-2008",17,"Villa, 1 fam.","God",2495000,2395000,383600,2007,2300000,NA,NA,147,0,905,2001,NA,1,NA,NA,NA,2,"Nej",NA,NA,"800",147,"4","800","500","500","Nej","Nej","Nej","Nej",NA,NA,NA,NA,26,NA,NA,"Teglageren 38",NA,538714.16,6314354.88,9.5633273,56.95967319
9240,"Nibe",851,"Aalborg","Nordjylland","31-07-2009","07-10-2010",17,"Villa, 1 fam.","God",1600000,1000000,235100,2009,840000,NA,NA,134,0,285,1960,1964,2,NA,NA,1964,2,"Nej",NA,NA,"50",86,"2","50","300","50","Nej","Nej","Nej","Nej",NA,NA,NA,NA,116,NA,NA,"Skomagergade 2",NA,538688.77,6315508.54,9.5633273,56.95967319
9240,"Nibe",851,"Aalborg","Nordjylland","10-11-2014","12-01-2015",5,"Ejerlejlighed","God",695000,665000,127200,2013,600000,0,645000,56,0,0,1900,1984,0,NA,0,1984,0,NA,NA,NA,"100",61,"0","200","600","200","0","0","0",NA,NA,NA,"C","Mursten (tegl, kalksten, cementsten)",0,NA,"st","Vestergade 6, st., dør/lejl. 2",NA,538483.08,6315543.03,9.68384457,57.02197118
9240,"Nibe",851,"Aalborg","Nordjylland","26-03-2008","04-06-2008",17,"Villa, 1 fam.","God",2295000,2295000,430900,2007,1750000,NA,NA,174,40,1204,1962,1975,3,NA,NA,1975,2,"Nej",NA,NA,"500",92,"4","500","500","500","Nej","Nej","Nej","Nej",NA,NA,NA,NA,27,NA,NA,"Dalvej 5",NA,538820.89,6315178.25,9.6858183,57.02181548
9240,"Nibe",851,"Aalborg","Nordjylland","17-03-2008","02-05-2008",17,"Villa, 1 fam.","God",945000,945000,71700,2006,810000,NA,NA,73,0,117,1817,NA,1,NA,NA,NA,1,"Nej",NA,NA,"100",73,"2","100","600","100","Nej","Nej","Nej","Nej",NA,NA,NA,NA,0,NA,NA,"Voldborggade 2",NA,538758.73,6315743.63,9.68384457,57.02197118
9240,"Nibe",851,"Aalborg","Nordjylland","15-04-2008","23-01-2009",8,"Raekkehus/ejerlejlighed","God",750000,480000,134100,2007,1000000,NA,NA,75,0,0,1967,1976,1,NA,NA,1976,1,"Nej",NA,NA,NA,75,"1","4000","400","400","Nej","Nej","Nej","Nej","2 toileter","Karbad",NA,"Mursten",0,NA,NA,"Dalstrøget 3, Sønderholm",NA,544450.85,6317793.33,9.5638641,56.95972135
9240,"Nibe",851,"Aalborg","Nordjylland","28-04-2008","21-06-2008",17,"Villa, 1 fam.","God",945000,895000,104200,2007,790000,NA,NA,118,0,589,1985,1996,1,NA,NA,1996,1,"Nej",NA,NA,NA,118,"3","1500","1500","500","Nej","Nej","Nej","Nej",NA,NA,NA,NA,20,NA,NA,"Jægerstien 6, Kølby",NA,525998.03,6315205.93,9.68539226,57.02207035
9240,"Nibe",851,"Aalborg","Nordjylland","05-03-2008","08-08-2008",17,"Villa, 1 fam.","God",1245000,1195000,168400,2007,1050000,NA,NA,156,0,884,1978,1978,1,NA,NA,1978,2,"Nej",NA,NA,"300",156,"4","500","500","300","Nej","Nej","Nej","Nej",NA,NA,NA,NA,32,NA,NA,"Pilehaven 2, Farstrup",NA,528234.27,6315839.43,9.6858183,57.02181548
9240,"Nibe",851,"Aalborg","Nordjylland","19-03-2008","03-10-2008",4,"Landbrug u/30 ha",NA,2795000,2500000,300000,2008,2495000,NA,NA,212,0,24000,1971,NA,1,NA,NA,NA,2,"Nej",NA,NA,NA,212,"4","3000","3000","3000","Nej","Nej","Nej","Nej",NA,NA,NA,NA,43,NA,NA,"Tårupvej 7",NA,543645.76,6315642.64,9.5626409,56.9602065
9240,"Nibe",851,"Aalborg","Nordjylland","13-01-2015","04-02-2015",17,"Villa, 1 fam.","God",850000,825000,143000,2013,640000,NA,850000,92,92,744,1955,1999,2,NA,0,1999,0,NA,NA,NA,"100",92,"0","100","100","50","0","0","0",NA,NA,NA,"C","Mursten",60,NA,NA,"Schmidtsvej 18",NA,528172.95,6315513.28,9.68384457,57.02197118
9240,"Nibe",851,"Aalborg","Nordjylland","18-10-2007","12-02-2009",17,"Villa, 1 fam.","God",1798000,1798000,0,0,1550000,NA,NA,83,0,0,1977,NA,NA,NA,NA,NA,NA,"Nej",NA,NA,NA,0,NA,NA,NA,NA,"Nej","Nej","Nej","Nej",NA,NA,NA,NA,0,NA,NA,"Hestebakken 24",NA,539138.89,6314764.81,9.68384457,57.02197118
9240,"Nibe",851,"Aalborg","Nordjylland","06-03-2015","13-03-2015",17,"Villa, 1 fam.","God",565000,565000,279200,2013,650000,NA,575000,86,86,445,1930,1976,3,NA,0,1976,0,NA,NA,NA,"0",86,"0","50","300","100","0","0","0",NA,NA,NA,NA,"Mursten",15,NA,NA,"Hovvej 4A",NA,538775.64,6315475.17,9.68384457,57.02197118
9240,"Nibe",851,"Aalborg","Nordjylland","02-01-2012","20-04-2012",12,"Fritidshus","Middel",698000,680000,105800,2011,380000,NA,698000,65,0,1522,1956,1998,1,NA,0,1998,0,NA,NA,NA,"0",65,"0","2000","0","0","0","0","0",NA,NA,NA,NA,"Traebeklaedning",0,NA,"0","Pirken 4",NA,541567.88,6320667.18,9.68481027,57.02192431
9240,"Nibe",851,"Aalborg","Nordjylland","07-02-2012","03-09-2012",17,"Villa, 1 fam.","God",1098000,870000,431700,2011,1100000,NA,998000,92,0,1077,1960,NA,1,NA,0,0,0,NA,NA,NA,"0",92,"0","300","300","100","0","0","0",NA,NA,NA,NA,"Mursten (tegl, kalksten, cementsten)",26,NA,NA,"Møllevej 14",NA,539169.74,6315558.59,9.68437274,57.02173391
9240,"Nibe",851,"Aalborg","Nordjylland","27-07-2009","28-04-2010",17,"Villa, 1 fam.","God",1995000,1700000,385700,2009,1800000,NA,NA,164,0,914,1973,1987,1,NA,NA,1987,2,"Nej",NA,NA,"500",164,"3","300","500","200","Nej","Nej","Nej","Nej","2 toileter","Brusebad",NA,"Mursten",33,NA,NA,"Parkvej 18",NA,539592.16,6315905.24,9.56318565,56.95985413
9240,"Nibe",851,"Aalborg","Nordjylland","02-08-2012","18-10-2012",17,"Villa, 1 fam.","God",2795000,2685000,428300,2011,2700000,NA,2848000,172,0,1062,2007,2007,1,NA,0,0,2,NA,NA,NA,"1000",224,"0","1000","800","1000","0","0","0",NA,NA,NA,NA,"Mursten",52,NA,NA,"Eventyrbakken 2",NA,538879.01,6314619.33,9.68384457,57.02197118
9240,"Nibe",851,"Aalborg","Nordjylland","30-12-2012","30-12-2012",17,"Villa, 1 fam.","God",795000,750000,169600,2011,600000,NA,775000,98,30,1205,1956,1956,2,NA,0,0,0,NA,NA,NA,"0",112,"0","5000","200","200","0","0","0",NA,NA,NA,"F","Mursten (tegl, kalksten, cementsten)",32,NA,NA,"Halkærvej 15A",NA,537122.02,6312035.03,9.68384457,57.02197118
9240,"Nibe",851,"Aalborg","Nordjylland","04-04-2013","17-06-2013",17,"Villa, 1 fam.","God",1975000,1800000,133900,2011,1250000,NA,1975000,193,0,459,1900,1981,2,NA,0,1981,0,NA,NA,NA,"0",125,"0","150","500","200","0","0","0",NA,NA,NA,"D","Mursten (tegl, kalksten, cementsten)",0,NA,NA,"Tyvedalsgade 14",NA,538797.36,6315817.46,9.56433133,56.95979021
9240,"Nibe",851,"Aalborg","Nordjylland","31-08-2007","07-11-2007",17,"Villa, 1 fam.","God",1825000,1750000,331900,2006,1100000,NA,NA,143,108,1576,1952,1969,2,NA,NA,1969,2,"Ja",NA,NA,NA,104,"4","200","400","50","Nej","Nej","Nej","Nej","2 toileter",NA,NA,NA,18,NA,NA,"Nibevej 525",NA,544942.06,6317727.96,9.68437274,57.02173391
9240,"Nibe",851,"Aalborg","Nordjylland","23-11-2011","15-03-2012",17,"Villa, 1 fam.","God",845000,708000,165400,2009,1000000,NA,845000,128,0,941,1986,NA,1,NA,0,0,0,NA,NA,NA,"0",144,"0","300","300","300","0","0","0",NA,NA,NA,NA,"Mursten (tegl, kalksten, cementsten)",32,NA,"0","Schmidtsvej 35",NA,528033.84,6315484.9,9.56318565,56.95985413
9240,"Nibe",851,"Aalborg","Nordjylland","09-12-2011","26-01-2012",1,"Andel-/Aktiebolig","God",775000,775000,0,2008,NA,0,775000,85,0,486,1984,NA,1,NA,0,0,1,NA,NA,NA,"0",85,"0","500","300","400","0","0","0",NA,NA,NA,NA,"Mursten (tegl, kalksten, cementsten)",25,NA,"0","Solbakken 59B",NA,538689.59,6314528.48,9.68481027,57.02192431
9240,"Nibe",851,"Aalborg","Nordjylland","25-01-2012","18-05-2012",15,"Helaarsgrund",NA,755000,735000,438000,2009,438000,NA,755000,NA,NA,952,NA,NA,0,NA,0,0,0,NA,NA,NA,"500",0,"0","500","400","300","0","0","0",NA,NA,NA,NA,NA,0,NA,"0","Skalhøje 31",NA,540162.62,6315894.41,9.68384457,57.02197118
9240,"Nibe",851,"Aalborg","Nordjylland","28-08-2007","04-01-2008",17,"Villa, 1 fam.","God",1395000,1150000,286500,2006,1150000,NA,NA,137,0,805,1962,NA,1,NA,NA,NA,2,"Nej",NA,NA,"1000",154,"3","1000","800","800","Nej","Nej","Nej","Ja","2 toileter","Karbad",NA,"Mursten",17,NA,"1","Bakkebo 14",NA,539225.17,6315630.65,9.68384457,57.02197118
9240,"Nibe",851,"Aalborg","Nordjylland","14-11-2011","13-04-2012",12,"Fritidshus","God",525000,480000,106400,2011,350000,NA,525000,42,0,1561,1978,1986,1,NA,0,1986,0,NA,NA,NA,"0",42,"0","3000","0","0","0","0","0",NA,NA,NA,NA,"Traebeklaedning",0,NA,"0","Båken 23 Klitgård",NA,541878.67,6320076.58,9.68539226,57.02207035
9240,"Nibe",851,"Aalborg","Nordjylland","06-11-2011","17-01-2012",17,"Villa, 1 fam.","Middel",1845000,1820000,280100,2009,1400000,NA,1845000,128,30,445,1937,2005,3,NA,0,2005,0,NA,NA,NA,"0",97,"0","350","200","200","0","0","0",NA,NA,NA,NA,"Mursten (tegl, kalksten, cementsten)",0,NA,"0","Hobrovej 19",NA,539115.97,6315429.52,9.5638641,56.95972135
9240,"Nibe",851,"Aalborg","Nordjylland","06-08-2007","13-03-2008",17,"Villa, 1 fam.","God",1295000,1195000,90200,2005,1050000,NA,NA,137,0,1325,1978,NA,1,NA,NA,NA,1,"Nej",NA,NA,NA,137,"3","3000","3000","2000","Nej","Nej","Nej","Nej",NA,NA,NA,NA,34,NA,NA,"Umanakvej 4, Halkær",NA,535440.92,6308840.76,9.5638641,56.95972135
9240,"Nibe",851,"Aalborg","Nordjylland","14-10-2011","31-01-2012",17,"Villa, 1 fam.","Middel",1095000,950000,193900,2009,880000,NA,1025000,70,0,0,1981,NA,1,NA,0,0,0,NA,NA,NA,"0",140,"0","300","200","300","0","0","0",NA,NA,NA,NA,"Mursten (tegl, kalksten, cementsten)",0,NA,"0","Gartnervangen 6A",NA,538847.73,6314915.65,9.56318565,56.95985413
9240,"Nibe",851,"Aalborg","Nordjylland","17-10-2011","03-05-2012",4,"Landbrug u/30 ha","God",1995000,1700000,684700,2010,3800000,NA,1845000,196,0,57772,1906,NA,2,NA,0,0,0,NA,NA,NA,"0",180,"0","4000","2000","2000","0","0","0",NA,NA,NA,NA,"Mursten (tegl, kalksten, cementsten)",0,NA,"0","Nyrupvej 76",NA,543516.92,6318563.81,9.68437274,57.02173391
9240,"Nibe",851,"Aalborg","Nordjylland","15-10-2013","06-03-2014",17,"Villa, 1 fam.","God",995000,875000,488100,2011,1500000,NA,995000,113,47,975,1963,NA,2,NA,0,0,0,NA,NA,NA,"12000",113,"0","2800","2500","50","0","0","0",NA,NA,NA,"E","Mursten (tegl, kalksten, cementsten)",0,NA,NA,"Ved Lågen 4",NA,547028.53,6317938.41,9.68384457,57.02197118
9240,"Nibe",851,"Aalborg","Nordjylland","18-05-2014","19-08-2014",17,"Villa, 1 fam.","God",895000,680000,313200,2013,1000000,NA,795000,116,0,172,1964,NA,2,NA,0,0,0,NA,NA,NA,"0",60,"0","500","800","500","0","0","0",NA,NA,NA,"D","Mursten",0,NA,NA,"Vestergade 15",NA,538472.41,6315551.24,9.68384457,57.02197118
9240,"Nibe",851,"Aalborg","Nordjylland","03-01-2012","10-01-2012",17,"Villa, 1 fam.","God",1100000,1100000,343800,2009,1300000,NA,1145000,105,50,728,1959,NA,2,NA,0,0,0,NA,NA,NA,"0",105,"0","0","0","0","0","0","0",NA,NA,NA,NA,"Mursten (tegl, kalksten, cementsten)",31,NA,"0","Vinkelvej 1",NA,538971.99,6315430.83,9.68539226,57.02207035
9240,"Nibe",851,"Aalborg","Nordjylland","24-09-2007","17-07-2008",17,"Villa, 1 fam.","God",1610000,1610000,252400,2007,1600000,NA,NA,124,0,374,1987,NA,2,NA,NA,NA,2,"Nej",NA,NA,NA,71,"3","500","1500","500","Nej","Nej","Nej","Nej","2 toileter","Brusebad",NA,"Pudset",34,NA,NA,"Koldsmindevej 9",NA,538296.42,6315370.87,9.68539226,57.02207035
9240,"Nibe",851,"Aalborg","Nordjylland","31-08-2012","22-10-2012",17,"Villa, 1 fam.","God",1898000,1797000,385300,2011,1500000,NA,1898000,139,0,875,1980,1980,1,NA,0,0,0,NA,NA,NA,"1000",139,"0","1000","800","800","0","0","0",NA,NA,NA,NA,"Mursten",28,NA,NA,"Gartnervangen 28",NA,538915.37,6314788.9,9.68384457,57.02197118
9240,"Nibe",851,"Aalborg","Nordjylland","20-06-2007","17-10-2007",17,"Villa, 1 fam.","God",1100000,985000,59400,2006,650000,NA,NA,83,0,165,1902,1985,2,NA,NA,1985,1,"Nej",NA,NA,NA,57,"2","200","600","200","Nej","Nej","Nej","Nej","1 toilet","Brusebad",NA,"Pudset",0,NA,NA,"Tyvedalsgade 2",NA,538814.81,6315737.95,9.5638641,56.95972135
9240,"Nibe",851,"Aalborg","Nordjylland","11-10-2011","24-09-2012",1,"Andel-/Aktiebolig","God",495000,350000,0,2008,NA,0,495000,75,0,7454,1989,1989,0,NA,0,0,1,NA,NA,NA,"0",150,"0","200","300","100","0","0","0",NA,NA,NA,NA,"Mursten (tegl, kalksten, cementsten)",21,NA,NA,"Fussingøvej 20",NA,544804.82,6318071.58,9.68384457,57.02197118
9240,"Nibe",851,"Aalborg","Nordjylland","19-06-2007","09-12-2007",17,"Villa, 1 fam.","God",1400000,1045000,154500,2006,780000,NA,NA,152,5,15451,1866,NA,3,NA,NA,NA,1,"Nej",NA,NA,NA,144,"2","3000","3000","3000","Nej","Nej","Nej","Nej","1 toilet","Brusebad",NA,"Pudset",0,NA,NA,"Staunvej 47, Staun",NA,529504.61,6318701.33,9.68384457,57.02197118
9240,"Nibe",851,"Aalborg","Nordjylland","29-05-2007","24-09-2007",12,"Fritidshus","God",499000,495000,88200,2006,340000,NA,NA,52,0,3000,1970,NA,1,NA,NA,NA,1,"Ja",NA,NA,NA,52,"2","5000","5000","3000","Nej","Nej","Nej","Nej",NA,NA,NA,"Trae",0,NA,NA,"Niels Skrivers Vej 2, Øksedalen",NA,531649.21,6314191.27,9.68437274,57.02173391
9240,"Nibe",851,"Aalborg","Nordjylland","06-10-2011","11-11-2011",17,"Villa, 1 fam.","God",995000,965000,293200,2009,1100000,NA,NA,96,80,503,1953,1976,2,NA,0,1976,0,NA,NA,NA,"0",96,"0","250","10","200","0","0","0",NA,NA,NA,NA,"Letbeton (lette bloksten, gasbeton)",0,NA,"0","Lundevej 22",NA,538899.9,6315334.41,9.56343918,56.96003688
9240,"Nibe",851,"Aalborg","Nordjylland","05-07-2007","22-07-2007",17,"Villa, 1 fam.","God",3860000,3860000,363300,2005,2300000,NA,NA,171,0,930,2000,2000,NA,NA,NA,0,NA,"Nej",NA,NA,NA,171,NA,NA,NA,NA,"Nej","Nej","Nej","Nej","2 vandskyllende toiletter","2 badevaerelser",NA,"Mursten (tegl, kalksandsten, cementsten)",57,NA,NA,"Solhøj 12",NA,538402.89,6314369.95,9.68481027,57.02192431
9240,"Nibe",851,"Aalborg","Nordjylland","19-12-2014","23-06-2015",17,"Villa, 1 fam.","God",3498000,3283000,356400,2013,2600000,NA,3498000,190,0,789,2007,NA,1,NA,0,0,0,NA,NA,NA,"0",231,"0","1000","1000","1000","0","0","0",NA,NA,NA,"C","Mursten",41,NA,NA,"Eventyrbakken 17",NA,539068.78,6314641.92,9.68384457,57.02197118
9240,"Nibe",851,"Aalborg","Nordjylland","12-04-2007","26-06-2007",17,"Villa, 1 fam.","God",1495000,1495000,216400,2006,940000,NA,NA,140,0,746,1971,NA,1,NA,NA,NA,2,"Nej",NA,NA,NA,140,"3","4000","400","400","Nej","Nej","Nej","Nej",NA,NA,NA,NA,28,NA,NA,"Per Skyttes Vej 3, Sønderholm",NA,544620.65,6317815.48,9.56343918,56.96003688
9240,"Nibe",851,"Aalborg","Nordjylland","13-08-2014","28-09-2014",17,"Villa, 1 fam.","God",1245000,1245000,188100,2013,900000,NA,1245000,144,90,2240,1926,2002,3,NA,0,2002,0,NA,NA,NA,"8000",90,"0","8000","3000","0","0","0","0",NA,NA,NA,"D","Mursten",0,NA,NA,"Steinsvej 5",NA,535434.42,6308917.03,9.56335578,56.96019843
9240,"Nibe",851,"Aalborg","Nordjylland","06-03-2006","07-05-2007",15,"Helaarsgrund",NA,650000,650000,750000,2006,750000,NA,NA,NA,NA,704,NA,NA,NA,NA,NA,NA,NA,"Nej",NA,NA,NA,0,NA,"1700","500","200","Nej","Nej","Nej","Nej",NA,NA,NA,NA,0,NA,NA,"Valstedgårdparken Grund nr. 6, Valsted",NA,534256.46,6315027.8,9.79504864,56.98095228
9240,"Nibe",851,"Aalborg","Nordjylland","14-06-2007","21-06-2008",17,"Villa, 1 fam.","God",1600000,1425000,347400,2007,1800000,NA,NA,136,6,816,1929,1941,2,NA,NA,1941,1,"Nej",NA,NA,NA,109,"4","500","500","500","Nej","Nej","Nej","Nej","1 toilet","Brusebad",NA,"Pudset",0,NA,NA,"Hobrovej 9",NA,539009.22,6315480.72,9.56308858,56.95998204
9240,"Nibe",851,"Aalborg","Nordjylland","23-09-2014","21-08-2015",17,"Villa, 1 fam.","God",2345000,2050000,300600,2013,2350000,NA,2095000,232,18,668,1900,1981,3,NA,0,1981,0,NA,NA,NA,"0",168,"0","100","400","100","0","0","0",NA,NA,NA,"C","Mursten (tegl, kalksten, cementsten)",36,NA,NA,"Skomagergade 4",NA,538696.29,6315514.75,9.68481027,57.02192431
9240,"Nibe",851,"Aalborg","Nordjylland","12-02-2007","04-06-2007",17,"Villa, 1 fam.","God",2200000,2095000,333700,2005,1250000,NA,NA,125,125,1163,1970,NA,2,1997,2004,NA,2,"Ja",NA,NA,NA,125,"4","400","500","200","Nej","Nej","Nej","Nej",NA,NA,NA,"Mursten",14,NA,NA,"Bakkebo 28",NA,539336.33,6315550.61,9.68059455,57.02802945
9240,"Nibe",851,"Aalborg","Nordjylland","24-07-2014","15-08-2014",13,"Nedlagt landbrug","God",1795000,1750000,370200,2013,2450000,NA,NA,169,0,7760,1913,NA,2,NA,0,0,0,NA,NA,NA,"2500",104,"0","2000","2000","100","0","0","0",NA,NA,NA,"D","Mursten (tegl, kalksten, cementsten)",0,NA,NA,"Nibevej 450",NA,546618.43,6317985.4,9.68437274,57.02173391
9240,"Nibe",851,"Aalborg","Nordjylland","07-02-2007","19-04-2007",17,"Villa, 1 fam.","God",1150000,1150000,108200,2006,610000,NA,NA,97,10,1200,1925,1973,2,NA,NA,1973,2,"Nej",NA,NA,NA,91,"1","10000","4000","4000","Nej","Nej","Nej","Nej","2 toileter","Brusebad",NA,"Pudset",0,NA,NA,"Halkærvej 67A, Halkær",NA,535452.03,6308593.85,9.68384457,57.02197118
